codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1304307  / Los Colores,3100000.0,laureles,los colores,ceramica,3.0,185.0,medellin zona 3 - laureles,1.0,integral,0.0,4.0,4.0,185.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1304306  / Calasanz,3200000.0,laureles,calasanz,porcelanato,2.0,83.0,medellin zona 3 - laureles,2012.0,integral,1.0,3.0,4.0,83.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1304304  / Los Colores,1150000.0,laureles,los colores,porcelanato,1.0,28.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,1.0,4.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304302  / Robledo,1200000.0,laureles,robledo,ceramica,2.0,53.0,medellin zona 3 - laureles,141.0,integral,0.0,3.0,3.0,53.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1304301  / Los Colores,1150000.0,laureles,los colores,porcelanato,1.0,28.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,1.0,4.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Código 1304300  / Santa Gema,2300000.0,laureles,santa gema,ceramica,1.0,50.0,medellin zona 3 - laureles,2.0,integral,0.0,1.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304292  / Los Colores,1700000.0,laureles,los colores,ceramica,1.0,55.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304291  / Laureles,2500000.0,laureles,laureles,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,1.0,2.0,4.0,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1304288  / Robledo,1450000.0,laureles,robledo,ceramica,2.0,53.0,medellin zona 3 - laureles,1011.0,integral,0.0,3.0,3.0,53.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1304283  / Los Colores,1300000.0,laureles,los colores,ceramica,2.0,80.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,2.0,80.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Código 1304275  / Los Colores,2350000.0,laureles,los colores,ceramica,1.0,74.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,4.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Código 1304273  / Santa Lucía,1400000.0,laureles,santa lucía,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,sencilla,0.0,2.0,3.0,45.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304270  / Los Colores,1100000.0,laureles,los colores,ceramica,1.0,50.0,medellin zona 3 - laureles,3.0,integral,0.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Código 1304262  / Los Colores,900000.0,laureles,los colores,ceramica,1.0,65.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,2.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304251  / Calasanz,2200000.0,laureles,calasanz,porcelanato,2.0,65.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,65.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1304249  / Calasanz,1900000.0,laureles,calasanz,ceramica,2.0,72.0,medellin zona 3 - laureles,1.0,integralcon alacenas,1.0,2.0,4.0,72.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1304230  / Robledo,700000.0,laureles,robledo,baldosa comun,1.0,7.0,medellin zona 3 - laureles,1.0,sencilla,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304202  / Robledo,1000000.0,laureles,robledo,ceramica,1.0,42.0,medellin zona 3 - laureles,0.0,integral,0.0,2.0,3.0,42.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1304191  / Laureles,5000000.0,laureles,laureles,ceramica,2.0,113.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304165  / Robledo,2500000.0,laureles,robledo,ceramica,2.0,170.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304153  / San Javier,1300000.0,laureles,san javier,ceramica,1.0,63.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,3.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304141  / Santa Mónica,1500000.0,laureles,santa mónica,ceramica,2.0,91.0,medellin zona 3 - laureles,1.0,integralalacenas,0.0,3.0,4.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304114  / Robledo,950000.0,laureles,robledo,ceramica,1.0,42.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,42.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1304081  / Suramericana,2300000.0,laureles,suramericana,ceramica,1.0,140.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,5.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304070  / Robledo,900000.0,laureles,robledo,ceramica,1.0,37.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,3.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1304066  / La America,1800000.0,laureles,la america,baldosa comun,2.0,100.0,medellin zona 3 - laureles,3.0,integral,0.0,3.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304057  / Santa Rosa de Lima,900000.0,laureles,santa rosa de lima,baldosa comun,1.0,70.0,medellin zona 3 - laureles,2.0,semi-integral,1.0,2.0,3.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304055  / San Javier,1100000.0,laureles,san javier,baldosa comun,1.0,40.0,medellin zona 3 - laureles,1.0,integral,1.0,1.0,3.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1304047  / Robledo,1500000.0,laureles,robledo,ceramica,2.0,54.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,3.0,54.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1304036  / Laureles,2500000.0,laureles,laureles,ceramica,1.0,56.0,medellin zona 3 - laureles,1.0,integral,1.0,1.0,5.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303987  / San German,2650000.0,laureles,san german,porcelanato,2.0,70.0,medellin zona 3 - laureles,1.0,integral,1.0,2.0,0.0,70.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1303972  / Calasanz,1500000.0,laureles,calasanz,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,4.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1303929  / Los Colores,3000000.0,laureles,los colores,porcelanato,2.0,120.0,medellin zona 3 - laureles,1.0,integral,1.0,4.0,4.0,120.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1303891  / Belencito,950000.0,laureles,belencito,ceramica,1.0,65.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,4.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303829  / Robledo,1000000.0,laureles,robledo,ceramica,1.0,50.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,3.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Código 1303809  / Estadio,1000000.0,laureles,estadio,baldosa comun,1.0,50.0,medellin zona 3 - laureles,2.0,integralred de gas,0.0,1.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303805  / Pilarica,1300000.0,laureles,pilarica,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303804  / Calasanz,3200000.0,laureles,calasanz,ceramica,2.0,90.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,90.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1303800  / Calasanz,1500000.0,laureles,calasanz,ceramica,1.0,40.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1303797  / Calasanz,1400000.0,laureles,calasanz,ceramica,1.0,40.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1303793  / Pilarica,1300000.0,laureles,pilarica,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303695  / Suramericana,2900000.0,laureles,suramericana,ceramica,3.0,124.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,124.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303669  / Robledo,1100000.0,laureles,robledo,porcelanato,1.0,48.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,48.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1301891  / San Javier,1400000.0,laureles,san javier,baldosa comun,2.0,89.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,3.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1271758  / Estadio,3500000.0,laureles,estadio,ceramica,3.0,150.0,medellin zona 3 - laureles,1.0,integral,0.0,5.0,4.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303543  / Calasanz,2800000.0,laureles,calasanz,madera,2.0,77.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,77.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Código 1303484  / Pilarica,1800000.0,laureles,pilarica,ceramica,2.0,70.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,3.0,70.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1303480  / Santa Lucía,1750000.0,laureles,santa lucía,ceramica,2.0,70.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303433  / Calasanz,1500000.0,laureles,calasanz,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,4.0,45.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Código 1303310  / Robledo,1503000.0,laureles,robledo,ceramica,2.0,62.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303286  / Calasanz,3200000.0,laureles,calasanz,ceramica,2.0,90.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,0.0,90.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1303275  / La Floresta,2150000.0,laureles,la floresta,ceramica,2.0,100.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303205  / Santa Mónica,2500000.0,laureles,santa mónica,ceramica,2.0,142.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,4.0,142.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303195  / 2do Parque Laureles,5000000.0,laureles,2do parque laureles,porcelanatomaqdera laminada,3.0,180.0,medellin zona 3 - laureles,1.0,integral,2.0,4.0,5.0,180.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1303174  / Robledo,840000.0,laureles,robledo,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303149  / Pilarica,1500000.0,laureles,pilarica,ceramica,1.0,80.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303145  / Calasanz,1600000.0,laureles,calasanz,porcelanato,2.0,55.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1303095  / Robledo,3200000.0,laureles,robledo,porcelanatoy madera,2.0,85.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,85.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1303046  / Santa Teresita,1100000.0,laureles,santa teresita,ceramica,1.0,40.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,5.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1303002  / Robledo,850000.0,laureles,robledo,ceramica,1.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302985  / La Castellana,3500000.0,laureles,la castellana,porcelanato,3.0,110.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,110.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302976  / San German,2200000.0,laureles,san german,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,1.0,2.0,4.0,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Código 1302930  / Robledo,840000.0,laureles,robledo,ceramica,1.0,57.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,2.0,57.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302900  / Calasanz,1700000.0,laureles,calasanz,ceramica,2.0,54.0,medellin zona 3 - laureles,1.0,integralcon alacenas,1.0,3.0,4.0,54.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1302892  / Robledo,1100000.0,laureles,robledo,ceramica,1.0,50.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Código 1302876  / San Joaquín,2450000.0,laureles,san joaquín,ceramica,3.0,115.0,medellin zona 3 - laureles,5.0,integral,1.0,3.0,5.0,115.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302772  / Santa Mónica,1350000.0,laureles,santa mónica,baldosa comun,1.0,45.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,3.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302763  / Santa Lucía,1850000.0,laureles,santa lucía,ceramica,2.0,75.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302751  / Santa Lucía,1750000.0,laureles,santa lucía,ceramica,1.0,60.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,3.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302743  / Almeria,2300000.0,laureles,almeria,ceramica,2.0,113.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,113.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Código 1302699  / Almeria,2300000.0,laureles,almeria,marmol,2.0,100.0,medellin zona 3 - laureles,1.0,integralcon barra,1.0,2.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1302691  / Calasanz,3200000.0,laureles,calasanz,ceramica,2.0,90.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1302662  / Simón Bolivar,2000000.0,laureles,simón bolivar,ceramica,2.0,80.0,medellin zona 3 - laureles,4.0,integral,1.0,3.0,4.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
