,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
76,Código 1305019  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Porcelanato,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,9,Integral,0 (),,3,3,50 M2.,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
77,Código 1305013  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Porcelanato,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,4,Integral,0 (),,2,3,45 M2.,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
78,Código 1305004  / Robledo,"EN ARRIENDO $850,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,52 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,52 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79,Código 1304998  / Los Colores,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,60 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
80,Código 1304945  / Robledo,"EN ARRIENDO $800,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,"1
                                    cabinado",42 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralred de gas,0 (),,"2
                                    1 closet",3,42 M2.,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Código 1304912  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,54 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,54 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
82,Código 1304898  / Los Colores,"EN ARRIENDO $950,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,45 M2.,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
83,Código 1304889  / Simón Bolivar,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Simón Bolivar Medellin ,Simón Bolivar,Ceramica,2,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,0,100 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
84,Código 1304871  / Calasanz,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,45 M2.,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
85,Código 1304832  / Laureles,"EN ARRIENDO $3,490,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,5,110 M2.,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
86,Código 1304826  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,48 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (COMUNES),,3,3,48 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
87,Código 1304760  / Los Colores,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
88,Código 1304725  / Calasanz,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,"2
                                    baño alcoba
baño familiar",84 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralcon alacenas,1 + cuarto útil (),,3,4,84 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
89,Código 1304708  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,3 + Alcoba de servicio,0,90 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
90,Código 1304687  / Calasanz,"EN ARRIENDO $1,590,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,3,55 M2.,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
91,Código 1304672  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,45 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
92,Código 1304637  / Robledo,"EN ARRIENDO $1,080,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,0,50 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
93,Código 1304513  / San Javier,"EN ARRIENDO $900,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,2,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Código 1304505  / Los Colores,"EN ARRIENDO $3,050,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,2,115 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,5,115 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
95,Código 1304501  / Calasanz,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,301,Integral,0 (),,3,3,60 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Código 1304460  / Robledo,"EN ARRIENDO $950,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,404,Integral,0 (),,3,3,50 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
97,Código 1304454  / Conquistadores,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Conquistadores Medellin ,Conquistadores,Porcelanato,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,5,110 M2.,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
98,Código 1304425  / Lopez de Mesa,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Lopez de Mesa Medellin ,Lopez de Mesa,Ceramica,2,58 M2. aproximadamente,Medellin Zona 3 - Laureles,201,Semi-Integral,0 (),,3,3,58 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Código 1304391  / Pilarica,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,1,48 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,48 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100,Código 1304331  / Calasanz,"EN ARRIENDO $1,470,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,40 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
101,Código 1304320  / Calasanz,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,58 M2. aproximadamente,Medellin Zona 3 - Laureles,2003,Integral,1 + cuarto útil (),,2,4,58 M2.,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
102,Código 1304316  / Robledo,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,50 M2. aproximadamente,Medellin Zona 3 - Laureles,447,Integral,0 (),,3,3,50 M2.,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
103,Código 1304307  / Los Colores,"EN ARRIENDO $3,100,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,3,185 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,4,185 M2.,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
104,Código 1304306  / Calasanz,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,2,83 M2. aproximadamente,Medellin Zona 3 - Laureles,2012,Integral,1 + cuarto útil (),,3,4,83 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
105,Código 1304304  / Los Colores,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,1,28 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,1,4,28 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Código 1304302  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,53 M2. aproximadamente,Medellin Zona 3 - Laureles,141,Integral,0 (),,3,3,53 M2.,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
107,Código 1304301  / Los Colores,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,1,28 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,1,4,28 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,Código 1304300  / Santa Gema,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Santa Gema Medellin ,Santa Gema,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,1,4,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Código 1304292  / Los Colores,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,55 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Código 1304291  / Laureles,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
111,Código 1304288  / Robledo,"EN ARRIENDO $1,450,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,53 M2. aproximadamente,Medellin Zona 3 - Laureles,1011,Integral,0 (),,3,3,53 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
112,Código 1304283  / Los Colores,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 + cuarto útil (),,3,2,80 M2.,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,Código 1304275  / Los Colores,"EN ARRIENDO $2,350,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,74 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,74 M2.,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
114,Código 1304273  / Santa Lucía,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,2,3,45 M2.,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Código 1304270  / Los Colores,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,0 (),,1,3,50 M2.,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
116,Código 1304262  / Los Colores,"EN ARRIENDO $900,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,semi-integral,0 (),,3,2,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Código 1304251  / Calasanz,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,65 M2.,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
118,Código 1304249  / Calasanz,"EN ARRIENDO $1,900,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,72 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralcon alacenas,1 + cuarto útil (),,2,4,72 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
119,Código 1304230  / Robledo,"EN ARRIENDO $700,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Baldosa comun,1,7 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,1 (),,1,3,7 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Código 1304202  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,42 M2. aproximadamente,Medellin Zona 3 - Laureles,0,Integral,0 (),,2,3,42 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
121,Código 1304191  / Laureles,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2 + Baño de servicio,113 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3 + Alcoba de servicio,4,113 M2.,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
122,Código 1304165  / Robledo,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,170 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3 + Alcoba de servicio,3,170 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Código 1304153  / San Javier,"EN ARRIENDO $1,300,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Ceramica,1,63 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,63 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Código 1304141  / Santa Mónica,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Ceramica,2,91 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralAlacenas,0 (),,3,4,91 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Código 1304114  / Robledo,"EN ARRIENDO $950,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,42 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,42 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
126,Código 1304081  / Suramericana,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Suramericana Medellin ,Suramericana,Ceramica,1,140 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,140 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Código 1304070  / Robledo,"EN ARRIENDO $900,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,37.8 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),parqueadero de motos,2,3,38 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
128,Código 1304066  / La America,"EN ARRIENDO $1,800,000",Apartamento en Arriendo La America Medellin ,La America,Baldosa comun,2,100 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,0 (),,3,4,100 M2.,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129,Código 1304057  / Santa Rosa de Lima,"EN ARRIENDO $900,000",Apartamento en Arriendo Santa Rosa de Lima Medellin ,Santa Rosa de Lima,Baldosa comun,1,70 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Semi-Integral,1 (GARAJE),,"2
                                    CON CLOSET",3,70 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Código 1304055  / San Javier,"EN ARRIENDO $1,100,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Baldosa comun,"1
                                    CABINADO",40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (GARAJE),,"1
                                    CON CLOSET",3,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
131,Código 1304047  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,"2
                                    CABINADOS",54 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (PARQUEADEROS COMUNES),,"3
                                    CON CLOSET",3,54 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
132,Código 1304036  / Laureles,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,"1
                                    CABINADO",56 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,"1
                                    CON CLOSET",5,56 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133,Código 1303987  / San German,"EN ARRIENDO $2,650,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,0,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
134,Código 1303972  / Calasanz,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,60 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
135,Código 1303929  / Los Colores,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,2 + Baño de servicio,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,4 + Alcoba de servicio,4,120 M2.,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0
136,Código 1303891  / Belencito,"EN ARRIENDO $950,000",Apartamento en Arriendo Belencito Medellin ,Belencito,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,65 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Código 1303829  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,50 M2.,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0
138,Código 1303809  / Estadio,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Baldosa comun,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integralred de gas,0 (),,1,4,50 M2.,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Código 1303805  / Pilarica,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,0,60 M2.,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
140,Código 1303804  / Calasanz,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
141,Código 1303800  / Calasanz,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,0,40 M2.,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
142,Código 1303797  / Calasanz,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (comun),,2,0,40 M2.,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
143,Código 1303793  / Pilarica,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
144,Código 1303695  / Suramericana,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Suramericana Medellin ,Suramericana,Ceramica,3,124 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,124 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
145,Código 1303669  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Porcelanato,1,48 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,48 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
146,Código 1301891  / San Javier,"EN ARRIENDO $1,400,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Baldosa comun,2,89 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,89 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
147,Código 1271758  / Estadio,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,3,150 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,5,4,150 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
148,Código 1303543  / Calasanz,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Madera,2,77 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,"3
                                    Mas estudio",4,77 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
149,Código 1303484  / Pilarica,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,3,70 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
150,Código 1303480  / Santa Lucía,"EN ARRIENDO $1,750,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Código 1303433  / Calasanz,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,45 M2.,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
152,Código 1303310  / Robledo,"EN ARRIENDO $1,503,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,62 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,62 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
